Date,Team_base,Time,Opponent,Rank_base,Site,TV,Result,Attendance,Current Wins,Current Losses,Stadium Capacity,Fill Rate,New Coach,Tailgating,PRCP,SNOW,SNWD,TMAX,TMIN,Opponent_Rank,Conference,Year,Month,Day,__key,Rank_cfn,Team_cfn,FiveYearAvgAttendance,FiveYearCapacityPct,2022AvgAttendance,2022CapacityPct,FiveYearCapacityPct_f,2022CapacityPct_f,AutoCapacity,AutoFillRate,Team
9/13/2003,Iowa State,11:30 AM,No. 23 Iowa*,NR,"Jack Trice StadiumAmes, IA (Battle for the Cy-Hawk Trophy)",FSN,L 2140,53486,2,0,45814,1.167459728,False,False,0.1,0.0,0.0,64,54,23,Big-12,2003,9,13,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/4/2003,Iowa State,6:00 PM,No. 1 Oklahoma,NR,"Jack Trice StadiumAmes, IA",TBS,L 753,49670,2,2,45814,1.084166412,False,False,0.0,0.0,0.0,78,35,1,Big-12,2003,10,4,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/18/2003,Iowa State,11:30 AM,No. 20 Texas,NR,"Jack Trice StadiumAmes, IA",PPV,L 1940,45355,2,4,45814,0.989981228,False,False,0.0,0.0,0.0,83,39,20,Big-12,2003,10,18,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/8/2003,Iowa State,1:00 PM,Kansas State,NR,"Jack Trice StadiumAmes, IA (rivalry)",Not on TV,L 045,40124,2,6,45814,0.875802157,False,False,0.0,0.0,0.0,33,13,NR,Big-12,2003,11,8,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/15/2003,Iowa State,1:00 PM,Colorado,NR,"Jack Trice StadiumAmes, IA",Not on TV,L 1044,36977,2,7,45814,0.807111363,False,False,0.0,0.0,0.0,48,35,NR,Big-12,2003,11,15,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/3/2004,Iowa State,1:00 PM,Northern Iowa*,NR,"Jack Trice StadiumAmes, IA",Not on TV,W 230,42865,0,0,45814,0.93563103,False,False,0.01,0.0,0.0,83,56,NR,Big-12,2004,9,3,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/18/2004,Iowa State,11:30 AM,Northern Illinois*,NR,"Jack Trice StadiumAmes, IA",FSN,W 4841,39902,1,1,45814,0.870956476,False,False,0.0,0.0,0.0,80,56,NR,Big-12,2004,9,18,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/9/2004,Iowa State,6:00 PM,Texas A&M,NR,"Jack Trice StadiumAmes, IA",PPV,L 334,44307,2,2,45814,0.967106125,False,False,0.0,0.0,0.0,71,36,NR,Big-12,2004,10,9,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/30/2004,Iowa State,1:00 PM,Kansas,NR,"Jack Trice StadiumAmes, IA",Not on TV,W 137,36384,3,4,45814,0.794167722,False,False,0.0,0.0,0.0,54,33,NR,Big-12,2004,10,30,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/6/2004,Iowa State,1:00 PM,Nebraska,NR,"Jack Trice StadiumAmes, IA",Not on TV,W 3427,45022,4,4,45814,0.982712708,False,False,0.0,0.0,0.0,76,34,NR,Big-12,2004,11,6,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/27/2004,Iowa State,12:00 PM,Missouri,NR,"Jack Trice StadiumAmes, IA (Battle for the Telephone Trophy)",ABC,L 1417 OT,40626,6,4,45814,0.886759506,False,False,0.15,0.0,0.0,43,29,NR,Big-12,2004,11,27,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/3/2005,Iowa State,6:00 PM,Illinois State*,NR,"Jack Trice StadiumAmes, IA",Not on TV,W 3221,44058,0,0,45814,0.961671105,False,False,0.0,0.0,0.0,86,52,NR,Big-12,2005,9,3,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/10/2005,Iowa State,2:30 PM,No. 8 Iowa*,NR,"Jack Trice StadiumAmes, IA (Battle for the Cy-Hawk Trophy)",ABC,W 233,54290,1,0,45814,1.185008949,False,False,0.0,0.0,0.0,88,63,8,Big-12,2005,9,10,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/8/2005,Iowa State,1:00 PM,Baylor,NR,"Jack Trice StadiumAmes, IA",Not on TV,L 1323,45992,3,1,45814,1.003885275,False,False,0.0,0.0,0.0,58,28,NR,Big-12,2005,10,8,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/22/2005,Iowa State,1:00 PM,Oklahoma State,NR,"Jack Trice StadiumAmes, IA",Not on TV,W 3710,43964,3,3,45814,0.95961933,False,False,0.04,0.0,0.0,52,32,NR,Big-12,2005,10,22,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/5/2005,Iowa State,1:00 PM,Kansas State,NR,"Jack Trice StadiumAmes, IA (rivalry)",Not on TV,W 4517,42686,5,3,45814,0.931723927,False,False,0.0,0.0,0.0,51,40,NR,Big-12,2005,11,5,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/12/2005,Iowa State,6:00 PM,No. 22 Colorado,NR,"Jack Trice StadiumAmes, IA",FSN,W 3016,49242,6,3,45814,1.07482429,False,False,0.02,0.0,0.0,66,47,22,Big-12,2005,11,12,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
8/31/2006,Iowa State,7:00 PM,Toledo*,NR,"Jack Trice StadiumAmes, IA",MC22,W 4543 OT,42531,0,0,46721,0.9103187,False,False,0.0,0.0,0.0,78,53,NR,Big-12,2006,8,31,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/9/2006,Iowa State,6:00 PM,UNLV*,NR,"Jack Trice StadiumAmes, IA",Not on TV,W 1610,45795,1,0,46721,0.980180219,False,False,0.01,0.0,0.0,71,57,NR,Big-12,2006,9,9,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/30/2006,Iowa State,6:00 PM,Northern Iowa*,NR,"Jack Trice StadiumAmes, IA",Not on TV,W 2827,55518,2,2,46721,1.188287922,False,False,0.01,0.0,0.0,77,45,NR,Big-12,2006,9,30,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/7/2006,Iowa State,7:00 PM,No. 22 Nebraska,NR,"Jack Trice StadiumAmes, IA",ABC,L 1428,55338,3,2,46721,1.184435265,False,False,0.0,0.0,0.0,77,45,22,Big-12,2006,10,7,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/21/2006,Iowa State,2:30 PM,Texas Tech,NR,"Jack Trice StadiumAmes, IA",Not on TV,L 2642,44112,3,4,46721,0.944157873,False,False,0.32,0.0,0.0,45,33,NR,Big-12,2006,10,21,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/4/2006,Iowa State,1:00 PM,Kansas,NR,"Jack Trice StadiumAmes, IA",Not on TV,L 1041,40272,3,6,46721,0.861967852,False,False,0.0,0.0,0.0,59,32,NR,Big-12,2006,11,4,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/18/2006,Iowa State,1:00 PM,Missouri,NR,"Jack Trice StadiumAmes, IA (Battle for the Telephone Trophy)",Not on TV,W 2116,39631,3,8,46721,0.848248111,False,False,0.0,0.0,0.0,40,26,NR,Big-12,2006,11,18,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
8/30/2007,Iowa State,7:00 PM,Kent State*,NR,"Jack Trice StadiumAmes, IA",Not on TV,L 1423,47313,0,0,55000,0.860236364,True,False,0.0,0.0,0.0,78,55,NR,Big-12,2007,8,30,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/8/2007,Iowa State,6:00 PM,Northern Iowa*,NR,"Jack Trice StadiumAmes, IA",Not on TV,L 1324,56795,0,1,55000,1.032636364,True,False,0.01,0.0,0.0,81,52,NR,Big-12,2007,9,8,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/15/2007,Iowa State,12:30 PM,Iowa*,NR,"Jack Trice StadiumAmes, IA (Battle for the Cy-Hawk Trophy)",Versus,W 1513,49516,0,2,55000,0.900290909,True,False,0.04,0.0,0.0,63,31,NR,Big-12,2007,9,15,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/13/2007,Iowa State,11:30 AM,No. 23 Texas,NR,"Jack Trice StadiumAmes, IA",FSN,L 356,52060,1,5,55000,0.946545455,True,False,0.26,0.0,0.0,58,51,23,Big-12,2007,10,13,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/20/2007,Iowa State,11:30 AM,No. 4 Oklahoma,NR,"Jack Trice StadiumAmes, IA",FSN,L 717,49511,1,6,55000,0.9002,True,False,0.0,0.0,0.0,79,39,4,Big-12,2007,10,20,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/3/2007,Iowa State,11:30 AM,Kansas State,NR,"Jack Trice StadiumAmes, IA (rivalry)",FSN,W 3120,45551,1,8,55000,0.8282,True,False,0.0,0.0,0.0,56,24,NR,Big-12,2007,11,3,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/10/2007,Iowa State,11:30 AM,Colorado,NR,"Jack Trice StadiumAmes, IA",FCS,W 3128,45487,2,8,55000,0.827036364,True,False,0.0,0.0,0.0,54,28,NR,Big-12,2007,11,10,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
8/28/2008,Iowa State,7:00 PM,South Dakota State*,NR,"Jack Trice StadiumAmes, IA",FCS,W 4417,46617,0,0,55000,0.847581818,False,False,0.82,0.0,0.0,84,61,NR,Big-12,2008,8,28,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/6/2008,Iowa State,6:00 PM,Kent State*,NR,"Jack Trice StadiumAmes, IA",Not on TV,W 4828,49805,1,0,55000,0.905545455,False,False,0.0,0.0,0.0,67,47,NR,Big-12,2008,9,6,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/4/2008,Iowa State,11:30 AM,No. 16 Kansas,NR,"Jack Trice StadiumAmes, IA",Versus,L 3335,47847,2,2,55000,0.869945455,False,False,0.0,0.0,0.0,70,39,16,Big-12,2008,10,4,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/18/2008,Iowa State,11:30 AM,Nebraska,NR,"Jack Trice StadiumAmes, IA",Versus,L 735,48794,2,4,55000,0.887163636,False,False,0.0,0.0,0.0,56,33,NR,Big-12,2008,10,18,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/25/2008,Iowa State,6:00 PM,Texas A&M,NR,"Jack Trice StadiumAmes, IA",FCS,L 3549,45495,2,5,55000,0.827181818,False,False,0.03,0.0,0.0,64,35,NR,Big-12,2008,10,25,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/15/2008,Iowa State,5:30 PM,No. 11 Missouri,NR,"Jack Trice StadiumAmes, IA (Battle for the Telephone Trophy)",FSN,L 2052,46013,2,8,55000,0.8366,False,False,0.0,0.0,0.0,37,25,11,Big-12,2008,11,15,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/3/2009,Iowa State,7:00 PM,North Dakota State*,NR,"Jack Trice StadiumAmes, IA",MC22,W 3417,48831,0,0,55000,0.887836364,True,False,0.0,0.0,0.0,74,45,NR,Big-12,2009,9,3,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/12/2009,Iowa State,11:00 AM,Iowa*,NR,"Jack Trice StadiumAmes, IA (Battle for the Cy-Hawk Trophy)",FSN,L 335,52089,1,0,55000,0.947072727,True,False,0.05,0.0,0.0,82,58,NR,Big-12,2009,9,12,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/26/2009,Iowa State,6:00 PM,Army*,NR,"Jack Trice StadiumAmes, IA",CYtv,W 3110,50532,2,1,55000,0.918763636,True,False,0.08,0.0,0.0,72,53,NR,Big-12,2009,9,26,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/17/2009,Iowa State,6:00 PM,Baylor,NR,"Jack Trice StadiumAmes, IA",Not on TV,W 2410,42253,3,3,55000,0.768236364,True,False,0.0,0.0,0.0,47,30,NR,Big-12,2009,10,17,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/7/2009,Iowa State,2:30 PM,No. 19 Oklahoma State,NR,"Jack Trice StadiumAmes, IA",ABC,L 834,40540,5,4,55000,0.737090909,True,False,0.0,0.0,0.0,71,43,19,Big-12,2009,11,7,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/14/2009,Iowa State,1:00 PM,Colorado,NR,"Jack Trice StadiumAmes, IA",Not on TV,W 1710,43208,5,5,55000,0.7856,True,False,0.0,0.0,0.0,53,37,NR,Big-12,2009,11,14,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/2/2010,Iowa State,7:00 PM,Northern Illinois*,NR,"Jack Trice StadiumAmes, IA",FSN,W 2710,43116,0,0,55000,0.783927273,False,False,0.07,0.0,0.0,78,58,NR,Big-12,2010,9,2,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/25/2010,Iowa State,6:00 PM,Northern Iowa*,NR,"Jack Trice StadiumAmes, IA",MC22,W 270,48874,1,2,55000,0.888618182,False,False,0.69,0.0,0.0,54,44,NR,Big-12,2010,9,25,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/2/2010,Iowa State,6:00 PM,Texas Tech,NR,"Jack Trice StadiumAmes, IA",FCS Central,W 5238,43162,2,2,55000,0.784763636,False,False,0.0,0.0,0.0,58,35,NR,Big-12,2010,10,2,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/9/2010,Iowa State,6:00 PM,No. 10 Utah*,NR,"Jack Trice StadiumAmes, IA",FCS Central,L 2768,43195,3,2,55000,0.785363636,False,False,0.0,0.0,0.0,85,49,10,Big-12,2010,10,9,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/30/2010,Iowa State,1:00 PM,Kansas,NR,"Jack Trice StadiumAmes, IA",Not on TV,W 2816,46485,4,4,55000,0.845181818,False,False,0.0,0.0,0.0,67,37,NR,Big-12,2010,10,30,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/6/2010,Iowa State,2:30 PM,No. 9 Nebraska,NR,"Jack Trice StadiumAmes, IA",ABC,L 3031 OT,51159,5,4,55000,0.930163636,False,False,0.0,0.0,0.0,57,22,9,Big-12,2010,11,6,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/20/2010,Iowa State,6:00 PM,No. 15 Missouri,NR,"Jack Trice StadiumAmes, IA (Battle for the Telephone Trophy)",FSN,L 014,41776,5,6,55000,0.759563636,False,False,0.0,0.0,0.0,38,24,15,Big-12,2010,11,20,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/3/2011,Iowa State,6:00 PM,No. 7 (FCS) Northern Iowa*,NR,"Jack Trice StadiumAmes, IA",CYtv,W 2019,54672,0,0,55000,0.994036364,False,False,0.76,0.0,0.0,74,57,NR,Big-12,2011,9,3,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/10/2011,Iowa State,11:00 AM,Iowa*,NR,"Jack Trice StadiumAmes, IA (Battle for the Cy-Hawk Trophy)",FSN,W 4441 3OT,56085,1,0,55000,1.019727273,False,False,0.0,0.0,0.0,82,52,NR,Big-12,2011,9,10,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/1/2011,Iowa State,6:00 PM,No. 17 Texas,NR,"Jack Trice StadiumAmes, IA",FX,L 1437,56390,3,0,55000,1.025272727,False,False,0.0,0.0,0.0,65,32,17,Big-12,2011,10,1,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/22/2011,Iowa State,2:30 PM,No. 18 Texas A&M,NR,"Jack Trice StadiumAmes, IA",ABC,L 1733,51131,3,3,55000,0.929654545,False,False,0.0,0.0,0.0,67,38,18,Big-12,2011,10,22,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/5/2011,Iowa State,11:30 AM,Kansas,NR,"Jack Trice StadiumAmes, IA",FCS Central,W 1310,51575,4,4,55000,0.937727273,False,False,0.0,0.0,0.0,53,35,NR,Big-12,2011,11,5,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/18/2011,Iowa State,7:00 PM,No. 2 Oklahoma State,NR,"Jack Trice StadiumAmes, IA",ESPN,W 3731 2OT,52027,5,4,55000,0.945945455,False,False,0.0,0.0,0.0,56,32,2,Big-12,2011,11,18,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/1/2012,Iowa State,2:30 PM,Tulsa*,NR,"Jack Trice StadiumAmes, IA",FSN,W 3823,54931,0,0,55000,0.998745455,False,False,0.0,0.0,0.0,85,67,NR,Big-12,2012,9,1,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/15/2012,Iowa State,7:00 PM,Western Illinois*,NR,"Jack Trice StadiumAmes, IA",CYtv,W 373,55783,2,0,55000,1.014236364,False,False,0.0,0.0,0.0,77,42,NR,Big-12,2012,9,15,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/29/2012,Iowa State,6:00 PM,Texas Tech,NR,"Jack Trice StadiumAmes, IA",FCS Central,L 1324,54149,3,0,55000,0.984527273,False,False,0.0,0.0,0.0,82,39,NR,Big-12,2012,9,29,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/13/2012,Iowa State,11:00 AM,No. 5 Kansas State,NR,"Jack Trice StadiumAmes, IA (rivalry)",FX,L 2127,56800,4,1,55000,1.032727273,False,False,0.73,0.0,0.0,75,50,5,Big-12,2012,10,13,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/27/2012,Iowa State,6:00 PM,Baylor,NR,"Jack Trice StadiumAmes, IA",FSN,W 3521,54877,4,3,55000,0.997763636,False,False,0.0,0.0,0.0,45,29,NR,Big-12,2012,10,27,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/3/2012,Iowa State,11:00 AM,No. 12 Oklahoma,NR,"Jack Trice StadiumAmes, IA",ABC,L 2035,56585,5,3,55000,1.028818182,False,False,0.0,0.0,0.0,52,34,12,Big-12,2012,11,3,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/23/2012,Iowa State,2:30 PM,West Virginia,NR,"Jack Trice StadiumAmes, IA",ABC,L 2431,53792,6,5,55000,0.978036364,False,False,0.0,0.0,0.0,36,18,NR,Big-12,2012,11,23,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
8/31/2013,Iowa State,7:00 PM,No. 17 (FCS) Northern Iowa*,NR,"Jack Trice StadiumAmes, IA",Cyclones.tv,L 2028,56800,0,0,56800,1.0,False,False,0.0,0.0,0.0,90,67,1,Big-12,2013,8,31,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/14/2013,Iowa State,5:00 PM,Iowa*,NR,"Jack Trice StadiumAmes, IA (Battle for the Cy-Hawk Trophy)",FS1,L 2127,56800,0,1,56800,1.0,False,False,0.0,0.0,0.0,76,40,NR,Big-12,2013,9,14,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/3/2013,Iowa State,6:30 PM,Texas,NR,"Jack Trice StadiumAmes, IA",ESPN,L 3031,52762,1,2,56800,0.928908451,False,False,0.18,0.0,0.0,80,63,NR,Big-12,2013,10,3,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/26/2013,Iowa State,11:00 AM,No. 13 Oklahoma State,NR,"Jack Trice StadiumAmes, IA",FSN,L 2758,56800,1,5,56800,1.0,False,False,0.0,0.0,0.0,52,26,13,Big-12,2013,10,26,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/9/2013,Iowa State,11:00 AM,TCU,NR,"Jack Trice StadiumAmes, IA",FSN,L 1721,54922,1,7,56800,0.96693662,False,False,0.0,0.0,0.0,56,36,NR,Big-12,2013,11,9,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/23/2013,Iowa State,7:00 PM,Kansas,NR,"Jack Trice StadiumAmes, IA",FS1,W 340,54081,1,9,56800,0.952130282,False,False,0.0,0.0,0.0,19,0,NR,Big-12,2013,11,23,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
8/30/2014,Iowa State,11:00 AM,No. 2 (FCS) North Dakota State*,NR,"Jack Trice StadiumAmes, IA",FS1,L 1434,54800,0,0,54800,1.0,False,False,0.01,0.0,0.0,80,59,NR,Big-12,2014,8,30,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/6/2014,Iowa State,11:00 AM,No. 20 Kansas State,NR,"Jack Trice StadiumAmes, IA (Farmageddon)",FS1,L 2832,54800,0,1,54800,1.0,False,False,0.0,0.0,0.0,75,49,20,Big-12,2014,9,6,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/27/2014,Iowa State,7:00 PM,No. 7 Baylor,NR,"Jack Trice StadiumAmes, IA",FOX,L 2849,51776,1,2,54800,0.944817518,False,False,0.05,0.0,0.0,81,56,7,Big-12,2014,9,27,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
10/11/2014,Iowa State,2:30 PM,Toledo*,NR,"Jack Trice StadiumAmes, IA",Cyclones.tv,W 3730,52281,1,4,54800,0.954032847,False,False,0.0,0.0,0.0,60,31,NR,Big-12,2014,10,11,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/1/2014,Iowa State,11:00 AM,No. 19 Oklahoma,NR,"Jack Trice StadiumAmes, IA",FS1,L 1459,50784,2,5,54800,0.926715328,False,False,0.0,0.0,0.0,46,18,19,Big-12,2014,11,1,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/22/2014,Iowa State,2:30 PM,Texas Tech,NR,"Jack Trice StadiumAmes, IA",FSN,L 3134,50877,2,7,54800,0.928412409,False,False,0.0,0.0,0.0,55,35,NR,Big-12,2014,11,22,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
11/29/2014,Iowa State,11:00 AM,West Virginia,NR,"Jack Trice StadiumAmes, IA",FS1,L 2437,50059,2,8,54800,0.913485401,False,False,0.0,0.0,0.0,47,23,NR,Big-12,2014,11,29,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/5/2015,Iowa State,7:00 PM,No. 10 (FCS) Northern Iowa*,NR,"Jack Trice StadiumAmes, IA",Cyclones.tv,W 317,61500,0,0,61500,1.0,False,False,0.0,0.0,0.0,90,69,1,Big-12,2015,9,5,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
9/12/2015,Iowa State,3:45 PM,Iowa*,NR,"Jack Trice StadiumAmes, IA (Battle for the Cy-Hawk Trophy)",FOX,L 1731,61500,1,0,61500,1.0,False,False,0.0,0.0,0.0,69,45,NR,Big-12,2015,9,12,iowa state,24.0,Iowa State,48340.6,73.65%,64357.0,98.06%,0.7365,0.9806,65630.22639200489,0.7365,Iowa State
